time-sec,depth-m,ODBA
2540,2.09536,0.296688783
2541,2.10592,0.453285263
2542,2.12896,0.392053559
2543,2.1544,0.414236023
2544,2.17744,0.35995492
2545,2.18664,0.260488604
2546,2.1712,0.359869139
2547,2.12768,0.615910437
2548,2.06488,0.24903395
2549,1.9976,0.588767507
2550,1.93672,0.624610558
2551,1.89552,0.225879561
2552,1.8812,0.330146105
2553,1.8936,0.304521541
2554,1.91744,0.459880498
2555,1.94784,0.302493871
2556,1.978,0.287412127
2557,2.00192,0.102868037
2558,2.01744,0.141441595
2559,2.02624,0.182499053
2560,2.02904,0.265253236
2561,2.03504,0.1746047
2562,2.04928,0.229442377
2563,2.06552,0.268443083
2564,2.08264,0.242033292
2565,2.09752,0.292138136
2566,2.10736,0.324797644
2567,2.10888,0.20377909
2568,2.10576,0.18007421
2569,2.10384,0.333878095
2570,2.1088,0.271971726
2571,2.11464,0.334486385
2572,2.12224,0.29678661
2573,2.13152,0.375868191
2574,2.14032,0.248627684
2575,2.14296,0.358712519
2576,2.14352,0.369930812
2577,2.13856,0.285235703
2578,2.13192,0.424228455
2579,2.12104,0.301993466
2580,2.10872,0.278094119
2581,2.09096,0.328253845
2582,2.07064,0.231522294
2583,2.04408,0.326824069
2584,2.02016,0.211253086
2585,1.99608,0.306450233
2586,1.9752,0.306971577
2587,1.9576,0.169883246
2588,1.94792,0.371915089
2589,1.94592,0.459966365
2590,1.95232,0.545508408
2591,1.95936,0.354513132
2592,1.964,0.267924018
2593,1.9652,0.225982522
2594,1.95744,0.322112316
2595,1.9424,0.554478509
2596,1.9332,0.15275156
2597,1.92744,0.278083618
2598,1.92384,0.468088154
2599,1.92112,0.296478572
2600,1.91912,0.198919856
2601,1.91488,0.381900564
2602,1.9188,0.26534568
2603,1.92792,0.258099934
2604,1.942,0.367366964
2605,1.96464,0.274080741
2606,1.99192,0.344713525
2607,2.00632,0.186132382
2608,2.00392,0.35191044
2609,1.9856,0.35716914
2610,1.94896,0.346169194
2611,1.9008,0.297960418
2612,1.86064,0.50247068
2613,1.83944,0.366977089
2614,1.8388,0.260641884
2615,1.84928,0.485993804
2616,1.85776,0.169990623
2617,1.85512,0.308865891
2618,1.83768,0.380163978
2619,1.8084,0.373851129
2620,1.77568,0.272872966
2621,1.75056,0.418368262
2622,1.74024,0.416270203
2623,1.74944,0.301885925
2624,1.77776,0.314106203
2625,1.8216,0.230214174
2626,1.87304,0.484513211
2627,1.91784,0.490993898
2628,1.9464,0.251845124
2629,1.94944,0.260300749
2630,1.92536,0.446515759
2631,1.88536,0.381424078
2632,1.84728,0.697738034
2633,1.82144,0.367717061
2634,1.81088,0.337050759
2635,1.82448,0.250104582
2636,1.84936,0.335836691
2637,1.87416,0.24812331
2638,1.89104,0.300561755
2639,1.90184,0.30950798
2640,1.89936,0.412033281
2641,1.89192,0.218271753
2642,1.88792,0.286636152
2643,1.89568,0.211921492
2644,1.916,0.200308882
2645,1.95272,0.381994302
2646,1.99696,0.343340386
2647,2.03504,0.298748555
2648,2.0528,0.476341579
2649,2.04776,0.699490793
2650,2.02336,0.62307296
2651,1.9904,0.627250093
2652,1.9576,0.419623309
2653,1.93272,0.457906528
2654,1.91424,0.527280179
2655,1.9052,0.466806354
2656,1.89792,0.233226908
2657,1.89136,0.383487834
2658,1.88336,0.379538152
2659,1.87704,0.486504207
2660,1.85768,0.44963466
2661,1.83056,0.336919134
2662,1.79384,0.383147534
2663,1.75104,0.322320096
2664,1.7048,0.267673356
2665,1.66264,0.545957371
2666,1.62376,0.372337423
2667,1.59976,0.29653169
2668,1.5816,0.344917721
2669,1.56536,0.425780446
2670,1.54976,0.322281698
2671,1.5312,0.480832782
2672,1.50024,0.320766536
2673,1.46968,0.30843464
2674,1.44496,0.287576592
2675,1.43352,0.348451406
2676,1.44024,0.47522009
2677,1.47232,0.343416641
2678,1.52424,0.343592282
2679,1.58712,0.483234924
2680,1.65152,0.46933378
2681,1.70928,0.355122402
2682,1.74472,0.663471477
2683,1.74968,0.381781487
2684,1.72928,0.577728846
2685,1.68336,0.601413755
2686,1.62144,0.569872087
2687,1.55752,0.701488013
2688,1.51248,0.536474904
2689,1.48952,0.505334036
2690,1.4952,0.446659165
2691,1.52176,0.45298843
2692,1.55432,0.247395833
2693,1.56936,0.36168688
2694,1.56312,0.354399621
2695,1.53608,0.525258107
2696,1.4952,0.387240685
2697,1.45168,0.355359294
2698,1.42176,0.480973681
2699,1.40584,0.328529139
2700,1.40128,0.396519426
2701,1.40312,0.192971477
2702,1.40536,0.383264823
2703,1.3968,0.37209414
2704,1.37544,0.481224544
2705,1.34184,0.720321782
2706,1.30208,0.499047594
2707,1.26472,0.60837984
2708,1.23352,0.33135081
2709,1.2148,0.189583509
2710,1.2112,0.378613454
2711,1.21784,0.480019872
2712,1.22296,0.381580304
2713,1.2284,0.429132371
2714,1.22848,0.25765654
2715,1.21832,0.390019203
2716,1.19784,0.405876536
2717,1.17704,0.303174017
2718,1.15464,0.32954442
2719,1.13096,0.583655459
2720,1.10984,0.455241432
2721,1.09792,0.274493762
2722,1.09496,0.374233096
2723,1.0988,0.361500423
2724,1.1068,0.369424142
2725,1.114,0.243242321
2726,1.1172,0.474962536
2727,1.11304,0.400639072
2728,1.10336,0.363862464
2729,1.0936,0.180174429
2730,1.09264,0.280189048
2731,1.09888,0.376520993
2732,1.10992,0.354669645
2733,1.12168,0.253556147
2734,1.1264,0.458130262
2735,1.11928,0.491796022
2736,1.1072,0.262369884
2737,1.09656,0.297732248
2738,1.09512,0.242321478
2739,1.10904,0.327028774
2740,1.13544,0.456814229
2741,1.1592,0.369324603
2742,1.17336,0.448196643
2743,1.17104,0.137184843
2744,1.1544,0.350572645
2745,1.12712,0.293723285
2746,1.09416,0.322439834
2747,1.0632,0.333132915
2748,1.04296,0.523853326
2749,1.03896,0.28534823
2750,1.04824,0.31872629
2751,1.07336,0.23985897
2752,1.10696,0.336482385
2753,1.14128,0.433472653
2754,1.1668,0.58554183
2755,1.18536,0.39477391
2756,1.19496,0.301201243
2757,1.20008,0.395170247
2758,1.19944,0.252997251
2759,1.1912,0.406764362
2760,1.17184,0.238975799
2761,1.14832,0.264746373
2762,1.12312,0.412292951
2763,1.10152,0.42411919
2764,1.0864,0.391915735
2765,1.08416,0.434098593
2766,1.08728,0.454534728
2767,1.09136,0.529475238
2768,1.09304,0.252266388
2769,1.09272,0.243440082
2770,1.09248,0.504815795
2771,1.09152,0.252254015
2772,1.08936,0.346664232
2773,1.0912,0.375328549
2774,1.0996,0.388497879
2775,1.11016,0.292755763
2776,1.12584,0.225302154
2777,1.14768,0.252158846
2778,1.1656,0.427244994
2779,1.17656,0.318738741
2780,1.18128,0.618173571
2781,1.18136,0.460889078
2782,1.17424,0.363979332
2783,1.16576,0.274788072
2784,1.15584,0.282832686
2785,1.14352,0.469873959
2786,1.12656,0.180923853
2787,1.1104,0.485171761
2788,1.09872,0.353403876
2789,1.09016,0.218124476
2790,1.0904,0.276837276
2791,1.0976,0.579597776
2792,1.11416,0.542117153
2793,1.13408,0.18735508
2794,1.15616,0.443379935
2795,1.16696,0.445844949
2796,1.16672,0.547598443
2797,1.15288,0.240558938
2798,1.1332,0.336644515
2799,1.11768,0.443955861
2800,1.11048,0.275157742
2801,1.11096,0.226192698
2802,1.11872,0.327869997
2803,1.13736,0.289896829
2804,1.15984,0.268628735
2805,1.17928,0.436516754
2806,1.19296,0.525013413
2807,1.19648,0.635209345
2808,1.18464,0.237787475
2809,1.16184,0.352916888
2810,1.1384,0.564972021
2811,1.1224,0.604708439
2812,1.11848,0.564300918
2813,1.12048,1.029813157
2814,1.12632,0.866045769
2815,1.13656,0.521045127
2816,1.14816,0.290631622
2817,1.15472,0.529304178
2818,1.15272,0.551339372
2819,1.14576,0.301362295
2820,1.13496,0.372325922
2821,1.12352,0.424562518
2822,1.12216,0.28874991
2823,1.13448,0.473587609
2824,1.15616,0.530221458
2825,1.18144,0.465009659
2826,1.20696,0.456010959
2827,1.226,0.331401081
2828,1.24296,0.381687874
2829,1.25536,0.246960366
2830,1.26168,0.357663794
2831,1.26656,0.439621574
2832,1.27168,0.360407683
2833,1.27064,0.438686607
2834,1.26136,0.336689054
2835,1.24816,0.276587451
2836,1.22512,0.490699139
2837,1.19504,0.266252966
2838,1.16944,0.401696919
2839,1.15048,0.579200837
2840,1.13672,0.398551122
2841,1.13192,0.21045206
2842,1.13672,0.296056335
2843,1.14328,0.506868665
2844,1.15056,0.389373424
2845,1.15592,0.351549753
2846,1.15616,0.247419377
2847,1.14944,0.292898432
2848,1.14528,0.328467022
2849,1.15184,0.450744211
2850,1.1636,0.647723908
2851,1.178,0.34318818
2852,1.18872,0.330589505
2853,1.19336,0.539427716
2854,1.18472,0.294670478
2855,1.17424,0.35548313
2856,1.17056,0.197841795
2857,1.17336,0.372716204
2858,1.17776,0.308840466
2859,1.18904,0.298103961
2860,1.20448,0.301772786
2861,1.2184,0.292754863
2862,1.23424,0.18652511
2863,1.25512,0.252161052
2864,1.2732,0.251125366
2865,1.28584,0.387815553
2866,1.29648,0.63818055
2867,1.30464,0.435734292
2868,1.30296,0.516253437
2869,1.28904,0.237449064
2870,1.26736,0.260885054
2871,1.24472,0.437015019
2872,1.22424,0.309417595
2873,1.21384,0.439113828
2874,1.21952,0.380041502
2875,1.24144,0.474988603
2876,1.26576,0.705399786
2877,1.28632,0.397742172
2878,1.30272,0.268427687
2879,1.31336,0.268310867
2880,1.31928,0.296853104
2881,1.32592,0.293363459
2882,1.33296,0.218238612
2883,1.34176,0.261845216
2884,1.35424,0.435734094
2885,1.3672,0.381711771
2886,1.37936,0.411175013
2887,1.39496,0.336694233
2888,1.40752,0.210221293
2889,1.41728,0.304421638
2890,1.42232,0.339934942
2891,1.42544,0.339998422
2892,1.42816,0.271055602
2893,1.4344,0.177626576
2894,1.4388,0.35375701
2895,1.43912,0.338737687
2896,1.43816,0.396718848
2897,1.434,0.403119564
2898,1.42592,0.268406532
2899,1.41936,0.187411248
2900,1.42152,0.27067142
2901,1.42504,0.437300627
2902,1.4216,0.401865705
2903,1.4132,0.526395923
2904,1.40192,0.210453587
2905,1.39064,0.319805106
2906,1.38008,0.375639745
2907,1.37552,0.250223061
2908,1.37584,0.422792524
2909,1.37944,0.41107023
2910,1.37976,0.408918072
2911,1.37584,0.221252406
2912,1.36752,0.286112428
2913,1.35336,0.403579439
2914,1.33368,0.444482574
2915,1.31184,0.486834981
2916,1.29016,0.44264643
2917,1.27768,0.30303421
2918,1.27632,0.315303012
2919,1.28024,0.374882562
2920,1.28792,0.356316109
2921,1.29992,0.487214974
2922,1.308,0.354693415
2923,1.30376,0.291302285
2924,1.29168,0.352231531
2925,1.27464,0.658449064
2926,1.25632,0.641912791
2927,1.24008,0.362778935
2928,1.23704,0.298993031
2929,1.24688,0.290670303
2930,1.26416,0.259734871
2931,1.28032,0.447727807
2932,1.28792,0.492604506
2933,1.28288,0.191258398
2934,1.26992,0.2475874
2935,1.25288,0.190030238
2936,1.2388,0.242307975
2937,1.23928,0.376537493
2938,1.2512,0.779855016
2939,1.27312,0.809696959
2940,1.30648,1.574260582
2941,1.34448,1.349999765
2942,1.37568,0.778952201
2943,1.40104,0.852028313
2944,1.42008,0.358716601
2945,1.4272,0.38501979
2946,1.42512,0.54031455
2947,1.4204,0.538965182
2948,1.40696,0.603782088
2949,1.37816,0.380907694
2950,1.33672,0.47513942
2951,1.28736,0.618095174
2952,1.22984,0.772982154
2953,1.1752,0.507166048
2954,1.13192,0.507543109
2955,1.10696,0.543752992
2956,1.09944,0.918108946
2957,1.10192,0.711366081
2958,1.0964,0.902951981
2959,1.07912,1.498989247
2960,1.05032,0.786662843
2961,1.00984,0.48096316
2962,0.9696,0.474329946
2963,0.94424,0.439749639
2964,0.93704,0.33660316
2965,0.94312,0.391043611
2966,0.96208,0.486747328
2967,0.99384,0.325557914
2968,1.0284,0.297219378
2969,1.06032,0.255266964
2970,1.08664,0.374901218
2971,1.11328,0.308410808
2972,1.12976,0.24853252
2973,1.14416,0.300160624
2974,1.16048,0.343147979
2975,1.17936,0.40523292
2976,1.19736,0.352122952
2977,1.22136,0.357282083
2978,1.25208,0.358425264
2979,1.28232,0.312751621
2980,1.30728,0.336332091
2981,1.31544,0.406145108
2982,1.30392,0.692469839
2983,1.27944,0.517711866
2984,1.25096,0.462009528
2985,1.22216,0.220914762
2986,1.20296,0.420368207
2987,1.19552,0.314507281
2988,1.1976,0.307597964
2989,1.20208,0.254433578
2990,1.20688,0.276550887
2991,1.20584,0.385870077
2992,1.1968,0.406173987
2993,1.17688,0.442073093
2994,1.14944,0.255633447
2995,1.11744,0.374400298
2996,1.08184,0.31834251
2997,1.0472,0.521319644
2998,1.01128,0.400508147
2999,0.97584,0.288666165
3000,0.95016,0.247070677
3001,0.93968,0.275355066
3002,0.94072,0.279919963
3003,0.95288,0.27033633
3004,0.97112,0.240525033
3005,0.9876,0.304929396
3006,1.00008,0.272313804
3007,1.00728,0.309097347
3008,1.00312,0.264268449
3009,0.99416,0.413451061
3010,0.98704,0.425670738
3011,0.99136,0.198382848
3012,1.00928,0.364905221
3013,1.04384,0.574367324
3014,1.0844,0.236567861
3015,1.11768,0.269561794
3016,1.12824,0.533961441
3017,1.11896,0.377810238
3018,1.098,0.283514642
3019,1.07664,0.292200239
3020,1.06032,0.295197554
3021,1.05808,0.277815961
3022,1.07072,0.247524518
3023,1.094,0.178083192
3024,1.12424,0.367035685
3025,1.15936,0.233966023
3026,1.19392,0.209402049
3027,1.2216,0.297453696
3028,1.24504,0.364702499
3029,1.26568,0.26230497
3030,1.28816,0.154212295
3031,1.3156,0.255515151
3032,1.34704,0.233190972
3033,1.37856,0.270711932
3034,1.41096,0.217689911
3035,1.43648,0.344617549
3036,1.45344,0.324993864
3037,1.46456,0.248165975
3038,1.47216,0.262086826
3039,1.47648,0.18208436
3040,1.48552,0.349188307
3041,1.50144,0.296092404
3042,1.52768,0.417696836
3043,1.56648,0.248248974
3044,1.60888,0.27216476
3045,1.64544,0.317986249
3046,1.66416,0.44628727
3047,1.6596,0.353072479
3048,1.63144,0.329517329
3049,1.59208,0.526777944
3050,1.5516,0.578789929
3051,1.52432,0.276633448
3052,1.51328,0.46082561
3053,1.51216,0.294301521
3054,1.51568,0.216969986
3055,1.52128,0.303490985
3056,1.52952,0.22695737
3057,1.54304,0.208829427
3058,1.56448,0.222233147
3059,1.58936,0.193246088
3060,1.62128,0.293160227
3061,1.65272,0.30300414
3062,1.68248,0.273586785
3063,1.70832,0.161933816
3064,1.73048,0.197562223
3065,1.74136,0.356881216
3066,1.7452,0.268210482
3067,1.74664,0.258740657
3068,1.7548,0.306447376
3069,1.77352,0.396850786
3070,1.79688,0.222240454
3071,1.82096,0.345068624
3072,1.83928,0.40447986
3073,1.84976,0.60515034
3074,1.85264,0.399962454
3075,1.85424,0.671281099
3076,1.85248,0.325583349
3077,1.84968,0.245953007
3078,1.8472,0.521485993
3079,1.84624,0.214456088
3080,1.85056,0.202070419
3081,1.85976,0.200103571
3082,1.86888,0.292402827
3083,1.87136,0.358671797
3084,1.8596,0.256468639
3085,1.8332,0.423497554
3086,1.80384,0.241224482
3087,1.77744,0.362882924
3088,1.7604,0.36812117
3089,1.75672,0.253132711
3090,1.76112,0.236784656
3091,1.76784,0.292839641
3092,1.7708,0.464909928
3093,1.76296,0.501556792
3094,1.74408,0.354832526
3095,1.71928,0.296100175
3096,1.6892,0.581598478
3097,1.66272,0.243869677
3098,1.64416,0.290294888
3099,1.63736,0.374922115
3100,1.64424,0.249221189
3101,1.66672,0.300043286
3102,1.69504,0.205422008
3103,1.7196,0.293005204
3104,1.73256,0.269038195
3105,1.73232,0.458159084
3106,1.71848,0.431266798
3107,1.7044,0.58707283
3108,1.70048,0.2742242
3109,1.71776,0.19185363
3110,1.75088,0.189497376
3111,1.78696,0.381585776
3112,1.80648,0.359681211
3113,1.80904,0.43392075
3114,1.79344,0.21104203
3115,1.76496,0.536324333
3116,1.73848,0.279624449
3117,1.7304,0.537798397
3118,1.73776,0.292934217
3119,1.7556,0.227812856
3120,1.78224,0.227938598
3121,1.81232,0.297200589
3122,1.84024,0.323812879
3123,1.86552,0.181908208
3124,1.88632,0.320665925
3125,1.89904,0.255118381
3126,1.90984,0.311456047
3127,1.92144,0.428961529
3128,1.9376,0.311929576
3129,1.96568,0.399443143
3130,2.01576,0.476959536
3131,2.08448,0.446681452
3132,2.17088,0.240059047
3133,2.2652,0.953740548
3134,2.35776,0.749423594
3135,2.43336,0.584200531
3136,2.4828,0.583236584
3137,2.4916,0.553834073
3138,2.46336,0.630077743
3139,2.40184,0.666775447
3140,2.31848,0.915759067
3141,2.22128,0.681735591
3142,2.12512,0.575241391
3143,2.0356,0.724022952
3144,1.95984,0.803884303
3145,1.89112,2.837786226
3146,1.81544,4.183521918
3147,1.71752,8.110527535
3148,1.60088,2.989521114
3149,1.46176,2.272989325
3150,1.30632,1.422215823
3151,1.15008,0.61151329
3152,1.01288,1.268295096
3153,0.89272,1.118093387
3154,0.79456,1.345722621
3155,0.722,1.343471535
3156,0.67456,1.340986627
3157,0.64592,1.235866712
3158,0.62888,1.155983887
3159,0.624,0.999751237
3160,0.62752,1.368245756
3161,0.6336,2.567056918
3162,0.63824,1.430152997
3163,0.64384,1.162546722
3164,0.64104,0.965177657
3165,0.62632,0.993914642
3166,0.60752,1.150035286
3167,0.59048,0.682201091
3168,0.57536,0.700079894
3169,0.56776,0.714859307
3170,0.56616,1.117632326
3171,0.56624,1.529207511
3172,0.57088,1.510233786
3173,0.58288,1.45635266
3174,0.60384,0.931556468
3175,0.64752,1.021394298
3176,0.71472,0.851779747
3177,0.79456,3.086004682
3178,0.87288,6.182763721
3179,0.9304,6.484373209
3180,0.9548,6.970485664
3181,0.9564,3.545528347
3182,0.94192,1.677297734
3183,0.9204,1.503506092
3184,0.90112,1.326459205
3185,0.882,1.385008393
3186,0.8528,1.813161908
3187,0.81344,1.546562312
3188,0.76384,0.926989609
3189,0.7076,0.925677932
3190,0.66056,0.825138355
3191,0.61952,0.520161632
3192,0.58768,0.482761129
3193,0.5712,0.670743993
3194,0.56624,1.105228097
3195,0.56024,0.965656156
3196,0.5584,1.057482949
3197,0.55648,0.46205939
3198,0.55104,0.781394747
3199,0.54776,0.623981714
3200,0.54768,0.935283945
3201,0.54976,0.833985433
3202,0.55184,1.655580021
3203,0.55336,1.24468822
3204,0.55544,1.757234327
3205,0.56,1.205680575
3206,0.55928,1.583237361
3207,0.55744,1.025361361
3208,0.56416,2.874401829
3209,0.59336,2.19370863
3210,0.64936,3.100847038
3211,0.74528,1.811083724
3212,0.88168,0.498210195
3213,1.04544,1.060561775
3214,1.21304,1.437670859
3215,1.376,0.730149014
3216,1.52088,0.799931786
3217,1.64664,1.043501503
3218,1.75752,0.698744437
3219,1.85968,0.768739501
3220,1.95536,0.844898012
3221,2.04656,1.128526792
3222,2.11992,0.850618624
3223,2.16296,1.939184031
3224,2.17304,2.303676726
3225,2.15208,1.587884253
3226,2.10432,1.000228742
3227,2.04312,0.763636331
3228,1.9864,0.714674548
3229,1.95072,0.430291058
3230,1.93592,0.602010269
3231,1.93832,0.466487433
3232,1.95392,0.694897003
3233,1.96856,0.54325966
3234,1.96392,0.638050642
3235,1.93536,0.598742236
3236,1.88392,1.230911663
3237,1.81312,1.321073009
3238,1.73216,0.943388804
3239,1.65248,1.515664799
3240,1.58752,0.514905706
3241,1.54824,0.909160635
3242,1.53744,0.551630082
3243,1.5568,0.568422941
3244,1.60144,0.587218226
3245,1.66472,0.514874419
3246,1.74232,0.724590357
3247,1.82656,0.77562749
3248,1.90728,0.642195092
3249,1.97608,0.649570208
3250,2.02616,0.46929152
3251,2.05128,0.266493967
3252,2.0524,0.428599043
3253,2.03536,0.465182232
3254,2.00896,0.50177868
3255,1.97352,0.507584742
3256,1.93768,0.421614718
3257,1.90392,0.409455564
3258,1.87904,0.439130563
3259,1.85864,0.291352564
3260,1.84504,0.244714515
3261,1.83592,0.30272528
3262,1.83248,0.281616243
3263,1.83648,0.470143641
3264,1.85128,0.295180434
3265,1.8704,0.400037944
3266,1.88312,0.449802258
3267,1.88408,0.473740431
3268,1.86824,0.538899546
3269,1.83992,0.539397233
3270,1.8092,0.655344823
3271,1.7816,0.392226499
3272,1.758,0.392989089
3273,1.74064,0.529019452
3274,1.73208,0.52148467
3275,1.72952,0.245124221
3276,1.732,0.228373548
3277,1.744,0.265284875
3278,1.76616,0.49290935
3279,1.79016,0.380168348
3280,1.81272,0.256071852
3281,1.8364,0.451907259
3282,1.85488,0.847797583
3283,1.86176,0.604299853
3284,1.8584,0.819738075
3285,1.85032,0.902876219
3286,1.84072,0.39511789
3287,1.83296,0.491903863
3288,1.83136,0.313301085
3289,1.84072,0.196385727
3290,1.85728,0.315709339
3291,1.88088,0.424982522
3292,1.9072,0.293512836
3293,1.93288,0.27627139
3294,1.95184,0.224396855
3295,1.96432,0.303193268
3296,1.97008,0.177870108
3297,1.98056,0.332500808
3298,1.99976,0.447007003
3299,2.02472,0.285368098
3300,2.04536,0.362262613
3301,2.04976,0.428004655
3302,2.03304,0.283064985
3303,1.99792,0.259269595
3304,1.95664,0.347757364
3305,1.92712,0.346689954
3306,1.92304,0.32590556
3307,1.94536,0.343728813
3308,1.98336,0.358676001
3309,2.0236,0.259086621
3310,2.05704,0.307797919
3311,2.07408,0.221520204
3312,2.07272,0.25210108
3313,2.05944,0.185107671
3314,2.04672,0.204338928
3315,2.0416,0.182030744
3316,2.05344,0.206264216
3317,2.08336,0.298408158
3318,2.13072,0.229663943
3319,2.18392,0.258345632
3320,2.236,0.345253428
3321,2.2736,0.371515559
3322,2.29,0.294181791
3323,2.2808,0.346253249
3324,2.25,0.293230754
3325,2.2056,0.384960724
3326,2.1644,0.437141183
3327,2.13576,0.414481086
3328,2.12952,0.228501116
3329,2.15,0.235769826
3330,2.18976,0.2205382
3331,2.23328,0.440439515
3332,2.27072,0.346087319
3333,2.28928,0.50334401
3334,2.28128,0.335097189
3335,2.25072,0.28667929
3336,2.20984,0.273450641
3337,2.1772,0.482172301
3338,2.1676,0.252585656
3339,2.18808,0.287426484
3340,2.23016,0.541293865
3341,2.27856,0.375847759
3342,2.31184,0.280419619
3343,2.3128,0.283950027
3344,2.27912,0.240802894
3345,2.21304,0.266979699
3346,2.13392,0.414223295
3347,2.06008,0.3302045
3348,2.00488,0.3258939
3349,1.96992,0.317689987
3350,1.95912,0.26890606
3351,1.9624,0.387088372
3352,1.97488,0.263680466
3353,1.99264,0.295130816
3354,2.01248,0.288187496
3355,2.03096,0.282543913
3356,2.04592,0.301225761
3357,2.05096,0.385742984
3358,2.04368,0.351246469
3359,2.02704,0.248968843
3360,2.00464,0.355324003
3361,1.98304,0.18604702
3362,1.97032,0.326349839
3363,1.9664,0.321922856
3364,1.9704,0.377851811
3365,1.9796,0.429979986
3366,1.98928,0.222792892
3367,1.994,0.25989891
3368,1.9972,0.297761463
3369,1.9988,0.228317547
3370,1.99856,0.272745518
3371,1.99832,0.315311286
3372,1.99472,0.239587217
3373,1.9876,0.253646438
3374,1.97232,0.236465409
3375,1.95232,0.201376886
3376,1.92944,0.235503389
3377,1.90952,0.382246799
3378,1.896,0.230553264
3379,1.89032,0.221191994
3380,1.8888,0.318439313
3381,1.88904,0.208250418
3382,1.89144,0.277595786
3383,1.89176,0.313448857
3384,1.89024,0.22290121
3385,1.88688,0.228953562
3386,1.88128,0.243206112
3387,1.86888,0.364513276
3388,1.848,0.247575228
3389,1.82656,0.215465706
3390,1.81256,0.321097092
3391,1.8064,0.301999026
3392,1.8128,0.25421578
3393,1.83008,0.299871412
3394,1.84928,0.358433321
3395,1.86568,0.306446875
3396,1.87584,0.254211268
3397,1.8724,0.278022617
3398,1.85968,0.262729771
3399,1.84184,0.212973514
3400,1.82016,0.370380849
3401,1.80112,0.29877283
3402,1.78712,0.29176565
3403,1.77896,0.248710954
3404,1.77416,0.297437265
3405,1.76968,0.255546195
3406,1.75992,0.309920381
3407,1.7468,0.296301826
3408,1.73232,0.370094152
3409,1.71992,0.185070131
3410,1.71256,0.251044668
3411,1.71704,0.243308259
3412,1.73272,0.311568634
3413,1.7548,0.300329502
3414,1.77512,0.322733327
3415,1.78992,0.254710853
3416,1.79488,0.449194165
3417,1.7876,0.330656894
3418,1.76856,0.262020639
3419,1.74856,0.340951421
3420,1.73152,0.267719555
3421,1.7188,0.400710139
3422,1.71432,0.377879081
3423,1.7128,0.360218722
3424,1.7056,0.722736398
3425,1.68792,0.554289314
3426,1.658,0.752491776
3427,1.61672,0.395485243
3428,1.57816,0.384546934
3429,1.54624,0.331145859
3430,1.52456,0.334340421
3431,1.51472,0.238256236
3432,1.5152,0.408799893
3433,1.51656,0.329527422
3434,1.5176,0.307417904
3435,1.51752,0.332355432
3436,1.51472,0.250044845
3437,1.50848,0.273983314
3438,1.50344,0.475945669
3439,1.49752,0.303858307
3440,1.49392,0.26275797
3441,1.49216,0.233756726
3442,1.49328,0.233125731
3443,1.49168,0.287034164
3444,1.488,0.280772334
3445,1.48336,0.257720906
3446,1.4776,0.238556348
3447,1.47368,0.374376796
3448,1.47944,0.169659006
3449,1.49256,0.28186714
3450,1.50928,0.341167232
3451,1.53232,0.296681782
3452,1.5532,0.345901647
3453,1.56816,0.234386667
3454,1.58408,0.236705983
3455,1.60064,0.245238045
3456,1.61408,0.293077904
3457,1.62776,0.349037931
3458,1.63768,0.247904329
3459,1.64232,0.235800789
3460,1.64432,0.150573267
3461,1.64768,0.302002871
3462,1.6552,0.208929759
3463,1.66864,0.310783317
3464,1.6888,0.535393321
3465,1.71424,0.345698345
3466,1.74,0.28738818
3467,1.76488,0.258437128
3468,1.7864,0.379707356
3469,1.80072,0.255456917
3470,1.80192,0.328633061
3471,1.7904,0.320669818
3472,1.7716,0.378862193
3473,1.75544,0.33199227
3474,1.75032,0.447998223
3475,1.75912,0.340320267
3476,1.77912,0.332251448
3477,1.80288,0.409075807
3478,1.81504,0.523294364
3479,1.80816,0.348146158
3480,1.78296,0.316762935
3481,1.74768,0.259727488
3482,1.7108,0.402337722
3483,1.68696,0.282405524
3484,1.6844,0.279834896
3485,1.70648,0.488207932
3486,1.75384,0.326568462
3487,1.81568,0.437695874
3488,1.88072,0.208524134
3489,1.93576,0.468084242
3490,1.97272,0.520301146
3491,1.98752,0.313202799
3492,1.98488,0.245898383
3493,1.97224,0.337006044
3494,1.95968,0.308112207
3495,1.9604,0.28018977
3496,1.98048,0.421655096
3497,2.01832,0.530269533
3498,2.06952,0.398058744
3499,2.12448,0.429592818
3500,2.16816,0.483281026
3501,2.19264,0.440080485
3502,2.1988,0.251454923
3503,2.19128,0.275260995
3504,2.18056,0.333616288
3505,2.17536,0.254602402
3506,2.1796,0.305230094
3507,2.19624,0.233241168
3508,2.22376,0.297920393
3509,2.25304,0.426610279
3510,2.27944,0.628063571
3511,2.29912,0.506892278
3512,2.30664,0.402569852
3513,2.29216,0.419336754
3514,2.26088,0.254610333
3515,2.21856,0.312167995
3516,2.17456,0.350356715
3517,2.13064,0.232003866
3518,2.09192,0.436958659
3519,2.05792,0.41990984
3520,2.02584,0.517261373
3521,1.986,0.571307955
3522,1.93984,0.355075348
3523,1.89088,0.222705508
3524,1.8396,0.31742611
3525,1.78856,0.313077949
3526,1.74024,0.35311008
3527,1.69456,0.374675127
3528,1.64784,0.308913475
3529,1.60672,0.438805705
3530,1.57128,0.365087529
3531,1.54152,0.32875983
3532,1.51712,0.27958615
3533,1.50144,0.343704014
3534,1.49456,0.397085896
3535,1.49264,0.246985891
3536,1.4944,0.202306804
3537,1.49984,0.240404437
3538,1.50848,0.229474528
3539,1.51552,0.299163653
3540,1.51736,0.438622652
